model,spec,dependent,treatment_spec,term,coef,std_err,t,p,r2,n
M1_EconomicImpact,A_district_FE,perc_cashew_income,log_dist_galamsey,gender,-0.018947736592005618,0.07611969641382306,-0.24892028587445572,0.8034224432299848,0.16630354700389072,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,log_dist_galamsey,education,-0.09753390811286511,0.028345085542414033,-3.440945978692522,0.0005796842553806817,0.16630354700389072,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,log_dist_galamsey,num_plots,0.03078663619696636,0.03100729227507897,0.9928837359884547,0.3207666165679468,0.16630354700389072,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,log_dist_galamsey,owns_land,0.23721061423860787,0.07683569542988354,3.0872449700813154,0.0020202103725250353,0.16630354700389072,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,log_dist_galamsey,farm_exp,-0.006455694050458248,0.0041867566500024146,-1.5419319989506735,0.12309011905502446,0.16630354700389072,410
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,Intercept,9.649949578050373,0.2530521956801474,38.13422583476692,0.0,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,C(district)[T.brekum_west],-0.2110983809652005,0.3812845496505597,-0.5536504984496967,0.579818058990443,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,C(district)[T.jaman_south],-0.5315315360386457,0.3316621521399675,-1.6026294607602063,0.10901648544761237,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,C(district)[T.kintampo_north],-0.24068622622752134,0.3491408863322439,-0.6893670596874276,0.49059230719347946,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,C(district)[T.kintampo_south],-0.05198753329703565,0.3528978423040936,-0.14731609849923016,0.8828825263448461,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,C(district)[T.nkoranza_south],-0.297746009296326,0.37594726782030347,-0.7919887568876911,0.4283672319455394,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,C(district)[T.sene_west],-0.3618731071755023,0.0550303337717679,-6.575884287315613,4.8364857471921074e-11,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,C(district)[T.tain],-0.2921482863200495,0.30923287055539733,-0.9447517199427633,0.34478564556973124,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,C(district)[T.techiman_north],0.01135181108036365,0.3147708280181251,0.036063732944496336,0.9712315404225259,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,log_dist_galamsey,-0.0641251272214548,0.16782879276923637,-0.38208656669315666,0.702397155514983,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,age,-0.0018723046187347683,0.008140723046877742,-0.2299924230259699,0.8180976574631202,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,gender,-0.11915625955780734,0.11305940311840369,-1.0539261332648164,0.29191673712791844,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,education,0.00650130628961712,0.040269956863309635,0.16144309048268501,0.8717444304710801,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,num_plots,0.0017850487723542752,0.06273699296037,0.028452890202784558,0.9773009409730005,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,owns_land,0.02414140635586204,0.07932235089411466,0.30434557326834366,0.760864628353298,0.028790279004967556,405
M2_RiskPerception,A_district_FE,worry_env,log_dist_galamsey,farm_exp,0.0027400951170186453,0.007199811702038467,0.38057871933551374,0.7035158745553662,0.028790279004967556,405
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,Intercept,0.5242032012824458,0.17229440853021305,3.042485277115206,0.0023463329496791973,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,C(district)[T.brekum_west],0.005141416982306635,0.13429010841151548,0.03828589494135634,0.9694597367479234,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,C(district)[T.jaman_south],0.03475024158199236,0.10609805779596809,0.32752947889789674,0.743267450458907,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,C(district)[T.kintampo_north],0.011175233001600837,0.13129390572918517,0.08511615934902231,0.9321690436244668,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,C(district)[T.kintampo_south],-0.09691389416086477,0.1121167921881551,-0.8644012397199455,0.38736751209251685,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,C(district)[T.nkoranza_south],-0.06598304011420658,0.1316114335576524,-0.5013473247011074,0.6161267045940542,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,C(district)[T.sene_west],-0.24149718965180755,0.013091540585757337,-18.44681212801947,5.531327659565034e-76,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,C(district)[T.tain],-0.09906906021875883,0.09447308609083277,-1.04864850210892,0.2943399241126693,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,C(district)[T.techiman_north],-0.047653381149572044,0.11430377063630737,-0.41690121755647014,0.6767506629390987,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,log_dist_galamsey,0.0715439772938247,0.05548816573136819,1.289355601340052,0.197274489214323,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,age,-0.0018620247923164792,0.0026035398052436302,-0.7151896769798907,0.4744918469157725,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,gender,0.01605434843007278,0.08709266657784727,0.18433639778066382,0.853749561844817,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,education,0.019016647011333446,0.02250867071165029,0.8448587326612139,0.39818971764197353,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,num_plots,-0.004957565139643794,0.03232808153604185,-0.15335166530425617,0.8781209594408877,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,owns_land,0.10573149679867531,0.07194655105218027,1.4695839515919538,0.1416744693823544,0.03961204494223536,409
M3_CarbonInvestment,A_district_FE,sust_participation,log_dist_galamsey,farm_exp,-0.0011205109062922462,0.0029555959077237,-0.37911505539849855,0.7046024267730558,0.03961204494223536,409
M1_EconomicImpact,B_no_district_FE,perc_cashew_income,log_dist_galamsey,Intercept,2.3103114728856333,0.25176718172944074,9.17638056324747,4.4582459132073396e-20,0.08816969300827104,410
M1_EconomicImpact,B_no_district_FE,perc_cashew_income,log_dist_galamsey,log_dist_galamsey,-0.19212899313061815,0.13778337398223175,-1.394427989224554,0.16318840093030318,0.08816969300827104,410
M1_EconomicImpact,B_no_district_FE,perc_cashew_income,log_dist_galamsey,age,0.009829865211194642,0.005747753145826771,1.7102100528328603,0.08722703741767113,0.08816969300827104,410
M1_EconomicImpact,B_no_district_FE,perc_cashew_income,log_dist_galamsey,gender,-0.044470769210118194,0.07512849073180417,-0.591929490090134,0.5538978052423984,0.08816969300827104,410
M1_EconomicImpact,B_no_district_FE,perc_cashew_income,log_dist_galamsey,education,-0.08001155183051663,0.02445784381770487,-3.271406605867554,0.0010701392812703105,0.08816969300827104,410
M1_EconomicImpact,B_no_district_FE,perc_cashew_income,log_dist_galamsey,num_plots,0.0722275970611877,0.04553056325146025,1.5863541301319444,0.1126589995493534,0.08816969300827104,410
M1_EconomicImpact,B_no_district_FE,perc_cashew_income,log_dist_galamsey,owns_land,0.31636045274309404,0.0736255407681626,4.296884606107989,1.7321530632436383e-05,0.08816969300827104,410
M1_EconomicImpact,B_no_district_FE,perc_cashew_income,log_dist_galamsey,farm_exp,-0.004861376835747356,0.004831186237999629,-1.0062491065879975,0.3142957553834751,0.08816969300827104,410
M2_RiskPerception,B_no_district_FE,worry_env,log_dist_galamsey,Intercept,9.528218789494744,0.26581578677460793,35.84519529524395,2.1850104049276544e-281,0.005301325518770272,405
M2_RiskPerception,B_no_district_FE,worry_env,log_dist_galamsey,log_dist_galamsey,-0.030982856939035575,0.049752373176567916,-0.6227412877186671,0.5334545461263575,0.005301325518770272,405
M2_RiskPerception,B_no_district_FE,worry_env,log_dist_galamsey,age,-0.0018683701784232148,0.007237224192487531,-0.25816115802556494,0.7962825334599956,0.005301325518770272,405
M2_RiskPerception,B_no_district_FE,worry_env,log_dist_galamsey,gender,-0.12158046945011974,0.10738439878432965,-1.1321986324503377,0.2575509349401486,0.005301325518770272,405
M2_RiskPerception,B_no_district_FE,worry_env,log_dist_galamsey,education,0.009528487494576215,0.03247822523649011,0.29338079359923636,0.7692311043821529,0.005301325518770272,405
M2_RiskPerception,B_no_district_FE,worry_env,log_dist_galamsey,num_plots,-0.022976803173588523,0.053783882328867605,-0.42720611043089585,0.6692292111074628,0.005301325518770272,405
M2_RiskPerception,B_no_district_FE,worry_env,log_dist_galamsey,owns_land,0.0008316463172123312,0.0764253694203981,0.010881809581287585,0.9913177434916338,0.005301325518770272,405
M2_RiskPerception,B_no_district_FE,worry_env,log_dist_galamsey,farm_exp,0.001939714972589504,0.0071822628742548335,0.2700701723884969,0.7871062687199626,0.005301325518770272,405
M3_CarbonInvestment,B_no_district_FE,sust_participation,log_dist_galamsey,Intercept,0.49956683727717643,0.1268216249952759,3.9391297603684325,8.177769432405653e-05,0.022337408151170357,409
M3_CarbonInvestment,B_no_district_FE,sust_participation,log_dist_galamsey,log_dist_galamsey,0.053068464442537114,0.02476564238798167,2.1428260818419274,0.032127066178548366,0.022337408151170357,409
M3_CarbonInvestment,B_no_district_FE,sust_participation,log_dist_galamsey,age,-0.0017339758063125983,0.002861113620704462,-0.6060492647913995,0.544482039795334,0.022337408151170357,409
M3_CarbonInvestment,B_no_district_FE,sust_participation,log_dist_galamsey,gender,0.018276013904856128,0.0871035760032107,0.20981932939449538,0.8338086861820366,0.022337408151170357,409
M3_CarbonInvestment,B_no_district_FE,sust_participation,log_dist_galamsey,education,0.015832247971210116,0.020142121711284384,0.7860268246884978,0.4318517720262005,0.022337408151170357,409
M3_CarbonInvestment,B_no_district_FE,sust_participation,log_dist_galamsey,num_plots,-0.0037012725833385357,0.03365937609708773,-0.10996260217843956,0.9124390341389659,0.022337408151170357,409
M3_CarbonInvestment,B_no_district_FE,sust_participation,log_dist_galamsey,owns_land,0.0836076262109762,0.06995195604703802,1.1952149866224706,0.23200304467243438,0.022337408151170357,409
M3_CarbonInvestment,B_no_district_FE,sust_participation,log_dist_galamsey,farm_exp,-0.0011243492688888994,0.0029741360616526284,-0.378042310634617,0.7053991628987308,0.022337408151170357,409
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,Intercept,1.7714407035957682,0.20784853204530893,8.522748205936868,1.5581127492865627e-17,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,C(district)[T.brekum_west],0.4919764529513162,0.09795488584355498,5.022479978559295,5.100851598822956e-07,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,C(district)[T.jaman_south],1.1094006152741356,0.058951215436217945,18.818960848643528,5.2810153964687233e-79,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,C(district)[T.kintampo_north],0.6738113113745141,0.10546226877172245,6.389122092878613,1.6684081216124805e-10,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,C(district)[T.kintampo_south],0.7062092276801959,0.06232682185820856,11.330743436377976,9.241696364322023e-30,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,C(district)[T.nkoranza_south],0.3755010695472692,0.05370334262993029,6.992135892449878,2.7073244706507372e-12,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,C(district)[T.sene_west],0.6500612426130074,0.01890135731338599,34.39230484006735,3.2862764108400654e-259,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,C(district)[T.tain],0.8761504440659427,0.03769993081059827,23.240107481036485,1.7910719306749782e-119,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,C(district)[T.techiman_north],0.34403609963252424,0.1617672690760583,2.1267349173754577,0.03344211456958342,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,galamsey_area_5km_ha,0.019201445740076917,0.006861695387931791,2.79835298049634,0.0051363946695228944,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,age,0.009338782358684294,0.005487357480973376,1.701872420571319,0.08877928681844298,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,gender,-0.007748603411843056,0.08167054593321091,-0.09487635136147812,0.9244130406496051,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,education,-0.09822828085075219,0.02760311794522156,-3.558593672123794,0.0003728458194377229,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,num_plots,0.03863563420324224,0.028466363714020337,1.3572381281776886,0.17470555944006516,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,owns_land,0.21561263311848283,0.0856366024973702,2.51776257850846,0.011810290145350417,0.1757785501433411,410
M1_EconomicImpact_area5km,A_district_FE,perc_cashew_income,galamsey_area_5km_ha,farm_exp,-0.006080874763161901,0.0042070526638535695,-1.4454002003369149,0.14834550718055772,0.1757785501433411,410
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,Intercept,9.553289798321144,0.2855420771986702,33.45667963210304,2.0579443209117607e-245,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,C(district)[T.brekum_west],-0.20706874074553738,0.10187212677588857,-2.0326339235174102,0.0420895215457319,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,C(district)[T.jaman_south],-0.5018620405658094,0.10552427771252704,-4.755891738325845,1.9757233460065156e-06,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,C(district)[T.kintampo_north],-0.24262369905144343,0.08642946126736478,-2.8071874508265227,0.004997615087728198,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,C(district)[T.kintampo_south],-0.040532956527834396,0.10075476168847407,-0.4022932102520292,0.6874682509649557,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,C(district)[T.nkoranza_south],-0.23933555930211398,0.0776801325877344,-3.0810395313344867,0.002062792601112682,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,C(district)[T.sene_west],-0.3466667400937692,0.03155757316034929,-10.985215445189581,4.501632298560674e-28,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,C(district)[T.tain],-0.21039112880651345,0.07055253912077249,-2.982049001048197,0.0028632616675630506,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,C(district)[T.techiman_north],-0.11754433176292017,0.18800565507302408,-0.6252170006123714,0.5318286454938553,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,galamsey_area_5km_ha,0.01103828690884047,0.006857509970412506,1.6096639970581732,0.10747122878394533,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,age,-0.002031814684408181,0.008120282941631937,-0.25021476456088193,0.8024212678773774,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,gender,-0.10905188202088856,0.11080871188736294,-0.9841453813824657,0.3250440363368883,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,education,0.004691522608205323,0.038600454022288996,0.1215406068927662,0.9032628534359461,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,num_plots,0.0020438611296630382,0.05783424421541675,0.035339981656027426,0.9718086424779789,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,owns_land,0.004782848028884179,0.07011068642595203,0.06821853090734781,0.9456116758031313,0.030661501040522565,405
M2_RiskPerception_area5km,A_district_FE,worry_env,galamsey_area_5km_ha,farm_exp,0.002685450770298109,0.007399228672638187,0.3629365828669023,0.7166522581469152,0.030661501040522565,405
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,Intercept,0.6311341867709682,0.12851923663968226,4.910814935358058,9.069865800372027e-07,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,C(district)[T.brekum_west],0.018120769910520917,0.0677377049957377,0.2675137858842596,0.7890736012317954,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,C(district)[T.jaman_south],0.012063492278435617,0.0415585215850774,0.290277223980155,0.7716041617064991,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,C(district)[T.kintampo_north],0.03089410150324201,0.06932473928723766,0.4456432410836266,0.655854970232647,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,C(district)[T.kintampo_south],-0.09561026038979994,0.055708155259348906,-1.7162704445100916,0.08611255514768149,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,C(district)[T.nkoranza_south],-0.1210857966891831,0.039484395539385944,-3.0666746960428766,0.0021645428238131386,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,C(district)[T.sene_west],-0.25659713615680735,0.012466723046023195,-20.5825648977307,3.933098105570015e-94,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,C(district)[T.tain],-0.18699371510850404,0.025659033613158647,-7.287636702444187,3.1543918126701466e-13,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,C(district)[T.techiman_north],0.12650028697921398,0.11872692265071554,1.0654726337965232,0.2866621031725133,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,galamsey_area_5km_ha,-0.01367702434760051,0.005598601069605335,-2.4429360437650636,0.014568318757563486,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,age,-0.001657925077071169,0.002445475546907598,-0.6779561051704982,0.49779952498296975,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,gender,0.0041965359046959505,0.0860359815982222,0.04877652148252662,0.9610973930407665,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,education,0.021054808676203823,0.021654589752963298,0.972302357901867,0.33090015116101,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,num_plots,-0.005826917087083354,0.03018701055422906,-0.1930272981690474,0.8469375892597379,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,owns_land,0.12901177063913177,0.07760438081523327,1.662428967074595,0.09642679485868583,0.05213719648233872,409
M3_CarbonInvestment_area5km,A_district_FE,sust_participation,galamsey_area_5km_ha,farm_exp,-0.0010860643586746515,0.00270201487971613,-0.40194610578486223,0.6877236901418817,0.05213719648233872,409
M1_EconomicImpact_area5km,B_no_district_FE,perc_cashew_income,galamsey_area_5km_ha,Intercept,2.1061102351587655,0.30301983363219265,6.950403905624129,3.642418387038963e-12,0.08399921481709849,410
M1_EconomicImpact_area5km,B_no_district_FE,perc_cashew_income,galamsey_area_5km_ha,galamsey_area_5km_ha,0.019440372000945356,0.011258978456694473,1.7266550491875494,0.08422963307309726,0.08399921481709849,410
M1_EconomicImpact_area5km,B_no_district_FE,perc_cashew_income,galamsey_area_5km_ha,age,0.010379275736015828,0.006173153964222559,1.6813570172023053,0.09269358911722839,0.08399921481709849,410
M1_EconomicImpact_area5km,B_no_district_FE,perc_cashew_income,galamsey_area_5km_ha,gender,-0.037329100141684585,0.07949765598752595,-0.4695622742328645,0.6386677831858797,0.08399921481709849,410
M1_EconomicImpact_area5km,B_no_district_FE,perc_cashew_income,galamsey_area_5km_ha,education,-0.08526880178383373,0.025287689825719706,-3.37194905392695,0.0007463825352697171,0.08399921481709849,410
M1_EconomicImpact_area5km,B_no_district_FE,perc_cashew_income,galamsey_area_5km_ha,num_plots,0.0813715286075335,0.05537335912767248,1.4695068149995725,0.14169537472192514,0.08399921481709849,410
M1_EconomicImpact_area5km,B_no_district_FE,perc_cashew_income,galamsey_area_5km_ha,owns_land,0.26764413123757747,0.08498843933419924,3.149182798675982,0.0016372774516240456,0.08399921481709849,410
M1_EconomicImpact_area5km,B_no_district_FE,perc_cashew_income,galamsey_area_5km_ha,farm_exp,-0.005461552245019902,0.004861687103473831,-1.123386209103718,0.26127350432556506,0.08399921481709849,410
M2_RiskPerception_area5km,B_no_district_FE,worry_env,galamsey_area_5km_ha,Intercept,9.418845836235892,0.3091327678692204,30.46861030345565,6.79161941125993e-204,0.013902787116045867,405
M2_RiskPerception_area5km,B_no_district_FE,worry_env,galamsey_area_5km_ha,galamsey_area_5km_ha,0.011977470282458469,0.004456711723122872,2.6875129078498508,0.007198631997153736,0.013902787116045867,405
M2_RiskPerception_area5km,B_no_district_FE,worry_env,galamsey_area_5km_ha,age,-0.0018137247288360567,0.007360049795795448,-0.24642832306272947,0.8053506834843523,0.013902787116045867,405
M2_RiskPerception_area5km,B_no_district_FE,worry_env,galamsey_area_5km_ha,gender,-0.1055173696393823,0.10934196163475866,-0.9650217360453814,0.33453392491122647,0.013902787116045867,405
M2_RiskPerception_area5km,B_no_district_FE,worry_env,galamsey_area_5km_ha,education,0.004095595720521622,0.033067688480113454,0.12385491423099224,0.9014301512279084,0.013902787116045867,405
M2_RiskPerception_area5km,B_no_district_FE,worry_env,galamsey_area_5km_ha,num_plots,-0.02124660453728644,0.05320712840310308,-0.39931876000373145,0.6896583458086469,0.013902787116045867,405
M2_RiskPerception_area5km,B_no_district_FE,worry_env,galamsey_area_5km_ha,owns_land,0.0044881635515459095,0.06459400061602671,0.06948266880426555,0.944605427600069,0.013902787116045867,405
M2_RiskPerception_area5km,B_no_district_FE,worry_env,galamsey_area_5km_ha,farm_exp,0.0015057369671780734,0.00701588132808142,0.21461836321992578,0.8300648757574287,0.013902787116045867,405
M3_CarbonInvestment_area5km,B_no_district_FE,sust_participation,galamsey_area_5km_ha,Intercept,0.5638702934690949,0.09790397475253776,5.7594218712195735,8.4402514364444e-09,0.02360794702512492,409
M3_CarbonInvestment_area5km,B_no_district_FE,sust_participation,galamsey_area_5km_ha,galamsey_area_5km_ha,-0.006167259769807564,0.0025749250885674993,-2.3951220162442,0.016614835182556107,0.02360794702512492,409
M3_CarbonInvestment_area5km,B_no_district_FE,sust_participation,galamsey_area_5km_ha,age,-0.001877767624321907,0.0027087509705678654,-0.6932226862952446,0.48816981325833086,0.02360794702512492,409
M3_CarbonInvestment_area5km,B_no_district_FE,sust_participation,galamsey_area_5km_ha,gender,0.01440199719691426,0.08776599703060044,0.1640954092037816,0.8696560357513536,0.02360794702512492,409
M3_CarbonInvestment_area5km,B_no_district_FE,sust_participation,galamsey_area_5km_ha,education,0.017787803675412158,0.02018654456997923,0.8811712977299542,0.37822511189112085,0.02360794702512492,409
M3_CarbonInvestment_area5km,B_no_district_FE,sust_participation,galamsey_area_5km_ha,num_plots,-0.0060782873010585756,0.03482690457158369,-0.17452849674208576,0.8614501372652603,0.02360794702512492,409
M3_CarbonInvestment_area5km,B_no_district_FE,sust_participation,galamsey_area_5km_ha,owns_land,0.09499348574591684,0.07809068948038075,1.2164508519262427,0.22381322257644087,0.02360794702512492,409
M3_CarbonInvestment_area5km,B_no_district_FE,sust_participation,galamsey_area_5km_ha,farm_exp,-0.0009495555551569164,0.002903132200481803,-0.3270796813866514,0.7436076192715696,0.02360794702512492,409
